pdf	median
0.0000005178	12202696828.166986
0.0000005176	12206559844.565886
0.0000005174	12210424394.200844
0.0000005172	12214290477.886251
0.0000005170	12218158096.438519
0.0000005168	12222027250.676331
0.0000005166	12225897941.420063
0.0000005164	12229770169.487516
0.0000005162	12233643935.698080
0.0000005160	12237519240.872355
0.0000005158	12241396085.831844
0.0000005156	12245274471.396496
0.0000005154	12249154398.388824
0.0000005152	12253035867.633993
0.0000005150	12256918879.951206
0.0000005148	12260803436.165855
0.0000005146	12264689537.103243
0.0000005143	12268577183.587721
0.0000005141	12272466376.442917
0.0000005139	12276357116.496195
0.0000005137	12280249404.575125
0.0000005135	12284143241.505316
0.0000005133	12288038628.115406
0.0000005131	12291935565.233400
0.0000005129	12295834053.688856
0.0000005127	12299734094.310413
0.0000005125	12303635687.928089
0.0000005123	12307538835.372780
0.0000005121	12311443537.476902
0.0000005119	12315349795.071144
0.0000005117	12319257608.988592
0.0000005115	12323166980.062096
0.0000005113	12327077909.125229
0.0000005111	12330990397.011675
0.0000005109	12334904444.555531
0.0000005107	12338820052.593307
0.0000005105	12342737221.960730
0.0000005103	12346655953.494051
0.0000005101	12350576248.030523
0.0000005099	12354498106.408962
0.0000005097	12358421529.465361
0.0000005095	12362346518.040243
0.0000005093	12366273072.972620
0.0000005090	12370201195.102762
0.0000005088	12374130885.271328
0.0000005086	12378062144.318859
0.0000005084	12381994973.088350
0.0000005082	12385929372.420921
0.0000005080	12389865343.160419
0.0000005078	12393802886.149904
0.0000005076	12397742002.235172
0.0000005074	12401682692.261013
0.0000005072	12405624957.070263
0.0000005070	12409568797.510471
0.0000005068	12413514214.427650
0.0000005066	12417461208.669870
0.0000005064	12421409781.083340
0.0000005062	12425359932.517920
0.0000005060	12429311663.823326
0.0000005058	12433264975.846327
0.0000005056	12437219869.436726
0.0000005054	12441176345.450565
0.0000005052	12445134404.734795
0.0000005050	12449094048.142872
0.0000005048	12453055276.525993
0.0000005046	12457018090.736635
0.0000005044	12460982491.633385
0.0000005042	12464948480.065836
0.0000005040	12468916056.891811
0.0000005038	12472885222.964670
0.0000005036	12476855979.143698
0.0000005034	12480828326.282602
0.0000005032	12484802265.240086
0.0000005030	12488777796.874901
0.0000005028	12492754922.042398
0.0000005026	12496733641.605652
0.0000005024	12500713956.423388
0.0000005022	12504695867.355383
0.0000005020	12508679375.264832
0.0000005018	12512664481.010963
0.0000005016	12516651185.453415
0.0000005014	12520639489.460012
0.0000005012	12524629393.891323
0.0000005010	12528620899.613068
0.0000005008	12532614007.489075
0.0000005006	12536608718.386091
0.0000005004	12540605033.168600
0.0000005002	12544602952.703051
0.0000005000	12548602477.857843
0.0000004998	12552603609.500097
0.0000004996	12556606348.497896
0.0000004994	12560610695.720303
0.0000004992	12564616652.037014
0.0000004990	12568624218.317671
0.0000004988	12572633395.434097
0.0000004986	12576644184.256546
0.0000004984	12580656585.658272
0.0000004982	12584670600.513147
0.0000004980	12588686229.693771
0.0000004978	12592703474.072088
0.0000004976	12596722334.523943
0.0000004974	12600742811.924952
0.0000004972	12604764907.150984
0.0000004970	12608788621.077089
0.0000004968	12612813954.582739
0.0000004966	12616840908.544107
0.0000004964	12620869483.840298
0.0000004962	12624899681.348801
0.0000004960	12628931501.949886
0.0000004958	12632964946.523523
0.0000004956	12637000015.951777
0.0000004954	12641036711.114689
0.0000004952	12645075032.894718
0.0000004950	12649114982.175413
0.0000004948	12653156559.840260
0.0000004946	12657199766.770895
0.0000004944	12661244603.853203
0.0000004942	12665291071.971975
0.0000004940	12669339172.015591
0.0000004938	12673388904.868284
0.0000004936	12677440271.417049
0.0000004934	12681493272.550007
0.0000004932	12685547909.155706
0.0000004930	12689604182.123520
0.0000004928	12693662092.342070
0.0000004926	12697721640.702347
0.0000004924	12701782828.094292
0.0000004922	12705845655.409546
0.0000004920	12709910123.541655
0.0000004918	12713976233.384317
0.0000004916	12718043985.827816
0.0000004914	12722113381.767433
0.0000004912	12726184422.099878
0.0000004910	12730257107.719196
0.0000004908	12734331439.520077
0.0000004906	12738407418.402052
0.0000004904	12742485045.258373
0.0000004902	12746564320.989727
0.0000004900	12750645246.496422
0.0000004898	12754727822.673300
0.0000004896	12758812050.421915
0.0000004894	12762897930.645168
0.0000004892	12766985464.240997
0.0000004890	12771074652.113209
0.0000004888	12775165495.163456
0.0000004886	12779257994.295115
0.0000004884	12783352150.411753
0.0000004882	12787447964.417664
0.0000004880	12791545437.219666
0.0000004878	12795644569.721884
0.0000004876	12799745362.828657
0.0000004874	12803847817.449974
0.0000004872	12807951934.492496
0.0000004870	12812057714.862984
0.0000004868	12816165159.472494
0.0000004866	12820274269.230568
0.0000004864	12824385045.046062
0.0000004862	12828497487.828770
0.0000004860	12832611598.493376
0.0000004858	12836727377.951666
0.0000004856	12840844827.115173
0.0000004854	12844963946.898737
0.0000004852	12849084738.215019
0.0000004850	12853207201.979441
0.0000004849	12857331339.106520
0.0000004847	12861457150.515318
0.0000004845	12865584637.120222
0.0000004843	12869713799.839731
0.0000004841	12873844639.591917
0.0000004839	12877977157.295107
0.0000004837	12882111353.867392
0.0000004835	12886247230.228624
0.0000004833	12890384787.302969
0.0000004831	12894524026.009775
0.0000004829	12898664947.271980
0.0000004827	12902807552.011765
0.0000004825	12906951841.152063
0.0000004823	12911097815.617813
0.0000004821	12915245476.333126
0.0000004819	12919394824.223373
0.0000004817	12923545860.215570
0.0000004815	12927698585.234581
0.0000004813	12931853000.209015
0.0000004811	12936009106.068970
0.0000004809	12940166903.740078
0.0000004807	12944326394.152739
0.0000004805	12948487578.237719
0.0000004803	12952650456.926153
0.0000004801	12956815031.147896
0.0000004799	12960981301.835556
0.0000004798	12965149269.922409
0.0000004796	12969318936.343035
0.0000004794	12973490302.029522
0.0000004792	12977663367.915911
0.0000004790	12981838134.939915
0.0000004788	12986014604.036222
0.0000004786	12990192776.142292
0.0000004784	12994372652.196419
0.0000004782	12998554233.134483
0.0000004780	13002737519.898840
0.0000004778	13006922513.427612
0.0000004776	13011109214.660782
0.0000004774	13015297624.539413
0.0000004772	13019487744.005859
0.0000004770	13023679573.999191
0.0000004768	13027873115.464901
0.0000004766	13032068369.345467
0.0000004764	13036265336.585052
0.0000004762	13040464018.132408
0.0000004760	13044664414.930248
0.0000004759	13048866527.923092
0.0000004757	13053070358.061560
0.0000004755	13057275906.291119
0.0000004753	13061483173.559858
0.0000004751	13065692160.819561
0.0000004749	13069902869.016981
0.0000004747	13074115299.105097
0.0000004745	13078329452.035368
0.0000004743	13082545328.757263
0.0000004741	13086762930.224257
0.0000004739	13090982257.390282
0.0000004737	13095203311.208138
0.0000004735	13099426092.633457
0.0000004733	13103650602.620193
0.0000004731	13107876842.126802
0.0000004729	13112104812.108942
0.0000004727	13116334513.523336
0.0000004726	13120565947.328327
0.0000004724	13124799114.482695
0.0000004722	13129034015.946093
0.0000004720	13133270652.679062
0.0000004718	13137509025.641258
0.0000004716	13141749135.797356
0.0000004714	13145990984.107567
0.0000004712	13150234571.532789
0.0000004710	13154479899.039108
0.0000004708	13158726967.593512
0.0000004706	13162975778.158051
0.0000004704	13167226331.696669
0.0000004702	13171478629.178968
0.0000004700	13175732671.569286
0.0000004699	13179988459.840841
0.0000004697	13184245994.957109
0.0000004695	13188505277.890007
0.0000004693	13192766309.608284
0.0000004691	13197029091.083567
0.0000004689	13201293623.286207
0.0000004687	13205559907.190588
0.0000004685	13209827943.767271
0.0000004683	13214097733.990631
0.0000004681	13218369278.834993
0.0000004679	13222642579.273832
0.0000004677	13226917636.286322
0.0000004675	13231194450.848206
0.0000004673	13235473023.935665
0.0000004672	13239753356.525969
0.0000004670	13244035449.598440
0.0000004668	13248319304.130119
0.0000004666	13252604921.104948
0.0000004664	13256892301.501902
0.0000004662	13261181446.300947
0.0000004660	13265472356.487034
0.0000004658	13269765033.039927
0.0000004656	13274059476.946491
0.0000004654	13278355689.189140
0.0000004652	13282653670.752197
0.0000004650	13286953422.622904
0.0000004649	13291254945.787331
0.0000004647	13295558241.231888
0.0000004645	13299863309.946623
0.0000004643	13304170152.917917
0.0000004641	13308478771.137972
0.0000004639	13312789165.592865
0.0000004637	13317101337.274754
0.0000004635	13321415287.177893
0.0000004633	13325731016.291769
0.0000004631	13330048525.610498
0.0000004629	13334367816.128445
0.0000004628	13338688888.839357
0.0000004626	13343011744.736851
0.0000004624	13347336384.819452
0.0000004622	13351662810.082722
0.0000004620	13355991021.521822
0.0000004618	13360321020.138815
0.0000004616	13364652806.929901
0.0000004614	13368986382.897726
0.0000004612	13373321749.040709
0.0000004610	13377658906.357252
0.0000004608	13381997855.852760
0.0000004607	13386338598.527933
0.0000004605	13390681135.386377
0.0000004603	13395025467.433815
0.0000004601	13399371595.671612
0.0000004599	13403719521.108101
0.0000004597	13408069244.749613
0.0000004595	13412420767.602903
0.0000004593	13416774090.672586
0.0000004591	13421129214.970995
0.0000004589	13425486141.505638
0.0000004588	13429844871.286406
0.0000004586	13434205405.323975
0.0000004584	13438567744.630976
0.0000004582	13442931890.217039
0.0000004580	13447297843.096142
0.0000004578	13451665604.284428
0.0000004576	13456035174.793568
0.0000004574	13460406555.638071
0.0000004572	13464779747.835012
0.0000004570	13469154752.402372
0.0000004569	13473531570.357836
0.0000004567	13477910202.719084
0.0000004565	13482290650.502813
0.0000004563	13486672914.728380
0.0000004561	13491056996.417839
0.0000004559	13495442896.594000
0.0000004557	13499830616.277025
0.0000004555	13504220156.489346
0.0000004553	13508611518.256701
0.0000004552	13513004702.600500
0.0000004550	13517399710.546099
0.0000004548	13521796543.118979
0.0000004546	13526195201.348469
0.0000004544	13530595686.258722
0.0000004542	13534997998.879713
0.0000004540	13539402140.237236
0.0000004538	13543808111.362919
0.0000004536	13548215913.288263
0.0000004535	13552625547.042068
0.0000004533	13557037013.655918
0.0000004531	13561450314.164928
0.0000004529	13565865449.600161
0.0000004527	13570282420.996803
0.0000004525	13574701229.389866
0.0000004523	13579121875.816406
0.0000004521	13583544361.308929
0.0000004520	13587968686.906113
0.0000004518	13592394853.644608
0.0000004516	13596822862.566536
0.0000004514	13601252714.710068
0.0000004512	13605684411.114813
0.0000004510	13610117952.822338
0.0000004508	13614553340.872877
0.0000004506	13618990576.311729
0.0000004504	13623429660.179085
0.0000004503	13627870593.522295
0.0000004501	13632313377.384573
0.0000004499	13636758012.811899
0.0000004497	13641204500.850231
0.0000004495	13645652842.548679
0.0000004493	13650103038.951822
0.0000004491	13654555091.112627
0.0000004490	13659009000.075308
0.0000004488	13663464766.895708
0.0000004486	13667922392.621475
0.0000004484	13672381878.304552
0.0000004482	13676843224.998573
0.0000004480	13681306433.757814
0.0000004478	13685771505.635206
0.0000004476	13690238441.685856
0.0000004475	13694707242.968399
0.0000004473	13699177910.536652
0.0000004471	13703650445.447548
0.0000004469	13708124848.761190
0.0000004467	13712601121.534334
0.0000004465	13717079264.828333
0.0000004463	13721559279.704006
0.0000004461	13726041167.221155
0.0000004460	13730524928.443155
0.0000004458	13735010564.433844
0.0000004456	13739498076.254232
0.0000004454	13743987464.970604
0.0000004452	13748478731.650061
0.0000004450	13752971877.354334
0.0000004448	13757466903.154148
0.0000004447	13761963810.115299
0.0000004445	13766462599.305817
0.0000004443	13770963271.795950
0.0000004441	13775465828.657627
0.0000004439	13779970270.958569
0.0000004437	13784476599.772079
0.0000004435	13788984816.169708
0.0000004434	13793494921.226629
0.0000004432	13798006916.015764
0.0000004430	13802520801.611353
0.0000004428	13807036579.090889
0.0000004426	13811554249.527628
0.0000004424	13816073814.003576
0.0000004422	13820595273.592016
0.0000004421	13825118629.375170
0.0000004419	13829643882.433098
0.0000004417	13834171033.844189
0.0000004415	13838700084.691212
0.0000004413	13843231036.057365
0.0000004411	13847763889.022543
0.0000004409	13852298644.672716
0.0000004408	13856835304.094139
0.0000004406	13861373868.368345
0.0000004404	13865914338.582293
0.0000004402	13870456715.825104
0.0000004400	13875001001.183483
0.0000004398	13879547195.745205
0.0000004397	13884095300.601299
0.0000004395	13888645316.842577
0.0000004393	13893197245.558758
0.0000004391	13897751087.842468
0.0000004389	13902306844.786640
0.0000004387	13906864517.485226
0.0000004385	13911424107.031492
0.0000004384	13915985614.520918
0.0000004382	13920549041.050844
0.0000004380	13925114387.716457
0.0000004378	13929681655.615391
0.0000004376	13934250845.848072
0.0000004374	13938821959.513580
0.0000004373	13943394997.710287
0.0000004371	13947969961.541454
0.0000004369	13952546852.106482
0.0000004367	13957125670.511116
0.0000004365	13961706417.856586
0.0000004363	13966289095.248436
0.0000004362	13970873703.792578
0.0000004360	13975460244.592852
0.0000004358	13980048718.757557
0.0000004356	13984639127.392336
0.0000004354	13989231471.608706
0.0000004352	13993825752.514616
0.0000004350	13998421971.220722
0.0000004349	14003020128.836523
0.0000004347	14007620226.477934
0.0000004345	14012222265.253963
0.0000004343	14016826246.278160
0.0000004341	14021432170.666363
0.0000004339	14026040039.532576
0.0000004338	14030649853.994715
0.0000004336	14035261615.167583
0.0000004334	14039875324.169701
0.0000004332	14044490982.119829
0.0000004330	14049108590.139151
0.0000004329	14053728149.344717
0.0000004327	14058349660.860365
0.0000004325	14062973125.806759
0.0000004323	14067598545.307287
0.0000004321	14072225920.485876
0.0000004319	14076855252.465675
0.0000004318	14081486542.372368
0.0000004316	14086119791.334263
0.0000004314	14090755000.476070
0.0000004312	14095392170.926926
0.0000004310	14100031303.816061
0.0000004308	14104672400.272867
0.0000004307	14109315461.428238
0.0000004305	14113960488.411821
0.0000004303	14118607482.357714
0.0000004301	14123256444.398054
0.0000004299	14127907375.666649
0.0000004297	14132560277.299570
0.0000004296	14137215150.431393
0.0000004294	14141871996.199102
0.0000004292	14146530815.738117
0.0000004290	14151191610.191669
0.0000004288	14155854380.692699
0.0000004287	14160519128.384838
0.0000004285	14165185854.408876
0.0000004283	14169854559.907202
0.0000004281	14174525246.020502
0.0000004279	14179197913.893908
0.0000004277	14183872564.670799
0.0000004276	14188549199.497936
0.0000004274	14193227819.519373
0.0000004272	14197908425.883532
0.0000004270	14202591019.736237
0.0000004268	14207275602.228376
0.0000004267	14211962174.506384
0.0000004265	14216650737.723671
0.0000004263	14221341293.032112
0.0000004261	14226033841.584053
0.0000004259	14230728384.528223
0.0000004258	14235424923.022865
0.0000004256	14240123458.220997
0.0000004254	14244823991.278484
0.0000004252	14249526523.352556
0.0000004250	14254231055.601162
0.0000004249	14258937589.183714
0.0000004247	14263646125.255024
0.0000004245	14268356664.977915
0.0000004243	14273069209.513309
0.0000004241	14277783760.024132
0.0000004239	14282500317.673328
0.0000004238	14287218883.623823
0.0000004236	14291939459.037952
0.0000004234	14296662045.082729
0.0000004232	14301386642.925583
0.0000004230	14306113253.734348
0.0000004229	14310841878.674438
0.0000004227	14315572518.914946
0.0000004225	14320305175.630730
0.0000004223	14325039849.986996
0.0000004221	14329776543.158257
0.0000004220	14334515256.316746
0.0000004218	14339255990.635010
0.0000004216	14343998747.287401
0.0000004214	14348743527.450933
0.0000004212	14353490332.300220
0.0000004211	14358239163.014368
0.0000004209	14362990020.769831
0.0000004207	14367742906.746084
0.0000004205	14372497822.120674
0.0000004203	14377254768.075125
0.0000004202	14382013745.793568
0.0000004200	14386774756.458593
0.0000004198	14391537801.254564
0.0000004196	14396302881.360661
0.0000004195	14401069997.965990
0.0000004193	14405839152.253204
0.0000004191	14410610345.413021
0.0000004189	14415383578.632874
0.0000004187	14420158853.101931
0.0000004186	14424936170.007332
0.0000004184	14429715530.542410
0.0000004182	14434496935.897816
0.0000004180	14439280387.267878
0.0000004178	14444065885.843779
0.0000004177	14448853432.818521
0.0000004175	14453643029.391104
0.0000004173	14458434676.755297
0.0000004171	14463228376.109840
0.0000004169	14468024128.653111
0.0000004168	14472821935.582237
0.0000004166	14477621798.098862
0.0000004164	14482423717.402668
0.0000004162	14487227694.694696
0.0000004161	14492033731.179733
0.0000004159	14496841828.059547
0.0000004157	14501651986.539099
0.0000004155	14506464207.824482
0.0000004153	14511278493.122908
0.0000004152	14516094843.639397
0.0000004150	14520913260.584280
0.0000004148	14525733745.166660
0.0000004146	14530556298.593498
0.0000004145	14535380922.078697
0.0000004143	14540207616.833069
0.0000004141	14545036384.070812
0.0000004139	14549867225.006351
0.0000004137	14554700140.852449
0.0000004136	14559535132.826403
0.0000004134	14564372202.145510
0.0000004132	14569211350.023766
0.0000004130	14574052577.683054
0.0000004129	14578895886.342646
0.0000004127	14583741277.221228
0.0000004125	14588588751.541834
0.0000004123	14593438310.524754
0.0000004121	14598289955.398302
0.0000004120	14603143687.379959
0.0000004118	14607999507.698914
0.0000004116	14612857417.578396
0.0000004114	14617717418.248188
0.0000004113	14622579510.935114
0.0000004111	14627443696.870268
0.0000004109	14632309977.282001
0.0000004107	14637178353.398533
0.0000004105	14642048826.456718
0.0000004104	14646921397.686405
0.0000004102	14651796068.321474
0.0000004100	14656672839.596769
0.0000004098	14661551712.749422
0.0000004097	14666432689.014771
0.0000004095	14671315769.631622
0.0000004093	14676200955.834505
0.0000004091	14681088248.867067
0.0000004090	14685977649.967499
0.0000004088	14690869160.376495
0.0000004086	14695762781.339598
0.0000004084	14700658514.098452
0.0000004083	14705556359.898191
0.0000004081	14710456319.984264
0.0000004079	14715358395.600832
0.0000004077	14720262587.996639
0.0000004076	14725168898.419584
0.0000004074	14730077328.117182
0.0000004072	14734987878.342161
0.0000004070	14739900550.343102
0.0000004068	14744815345.374081
0.0000004067	14749732264.688749
0.0000004065	14754651309.540648
0.0000004063	14759572481.181999
0.0000004061	14764495780.872276
0.0000004060	14769421209.867170
0.0000004058	14774348769.425240
0.0000004056	14779278460.803795
0.0000004054	14784210285.264055
0.0000004053	14789144244.065470
0.0000004051	14794080338.470695
0.0000004049	14799018569.742805
0.0000004047	14803958939.144741
0.0000004046	14808901447.944746
0.0000004044	14813846097.405291
0.0000004042	14818792888.793901
0.0000004040	14823741823.376308
0.0000004039	14828692902.423927
0.0000004037	14833646127.206963
0.0000004035	14838601498.992901
0.0000004033	14843559019.057932
0.0000004032	14848518688.672003
0.0000004030	14853480509.108326
0.0000004028	14858444481.642689
0.0000004026	14863410607.551132
0.0000004025	14868378888.108957
0.0000004023	14873349324.594248
0.0000004021	14878321918.287766
0.0000004019	14883296670.467487
0.0000004018	14888273582.415190
0.0000004016	14893252655.410284
0.0000004014	14898233890.740242
0.0000004012	14903217289.684347
0.0000004011	14908202853.527199
0.0000004009	14913190583.555817
0.0000004007	14918180481.056652
0.0000004005	14923172547.318771
0.0000004004	14928166783.629730
0.0000004002	14933163191.278982
0.0000004000	14938161771.560814
0.0000003999	14943162525.761501
0.0000003997	14948165455.179426
0.0000003995	14953170561.101740
0.0000003993	14958177844.828220
0.0000003992	14963187307.652325
0.0000003990	14968198950.873220
0.0000003988	14973212775.786604
0.0000003986	14978228783.693186
0.0000003985	14983246975.893194
0.0000003983	14988267353.686373
0.0000003981	14993289918.373857
0.0000003979	14998314671.259748
0.0000003978	15003341613.647741
0.0000003976	15008370746.844206
0.0000003974	15013402072.153799
0.0000003972	15018435590.881628
0.0000003971	15023471304.341118
0.0000003969	15028509213.838112
0.0000003967	15033549320.683527
0.0000003966	15038591626.186306
0.0000003964	15043636131.660887
0.0000003962	15048682838.420786
0.0000003960	15053731747.779491
0.0000003959	15058782861.052643
0.0000003957	15063836179.556583
0.0000003955	15068891704.609013
0.0000003953	15073949437.528013
0.0000003952	15079009379.630999
0.0000003950	15084071532.243799
0.0000003948	15089135896.684544
0.0000003947	15094202474.277550
0.0000003945	15099271266.342300
0.0000003943	15104342274.205729
0.0000003941	15109415499.194551
0.0000003940	15114490942.634392
0.0000003938	15119568605.855625
0.0000003936	15124648490.184591
0.0000003935	15129730596.951828
0.0000003933	15134814927.491299
0.0000003931	15139901483.129570
0.0000003929	15144990265.203402
0.0000003928	15150081275.046524
0.0000003926	15155174513.992830
0.0000003924	15160269983.380062
0.0000003922	15165367684.545816
0.0000003921	15170467618.830599
0.0000003919	15175569787.569969
0.0000003917	15180674192.105724
0.0000003916	15185780833.777161
0.0000003914	15190889713.929388
0.0000003912	15196000833.907198
0.0000003910	15201114195.052448
0.0000003909	15206229798.714132
0.0000003907	15211347646.237743
0.0000003905	15216467738.968891
0.0000003904	15221590078.260244
0.0000003902	15226714665.459904
0.0000003900	15231841501.920656
0.0000003898	15236970588.992598
0.0000003897	15242101928.029587
0.0000003895	15247235520.386522
0.0000003893	15252371367.420284
0.0000003892	15257509470.484161
0.0000003890	15262649830.938046
0.0000003888	15267792450.141399
0.0000003887	15272937329.452036
0.0000003885	15278084470.230721
0.0000003883	15283233873.842346
0.0000003881	15288385541.647228
0.0000003880	15293539475.008135
0.0000003878	15298695675.293726
0.0000003876	15303854143.867746
0.0000003875	15309014882.096766
0.0000003873	15314177891.354000
0.0000003871	15319343173.004862
0.0000003869	15324510728.420885
0.0000003868	15329680558.974758
0.0000003866	15334852666.039759
0.0000003864	15340027050.985754
0.0000003863	15345203715.194687
0.0000003861	15350382660.035240
0.0000003859	15355563886.890881
0.0000003858	15360747397.136810
0.0000003856	15365933192.152765
0.0000003854	15371121273.316822
0.0000003852	15376311642.013105
0.0000003851	15381504299.624401
0.0000003849	15386699247.537201
0.0000003847	15391896487.130569
0.0000003846	15397096019.795330
0.0000003844	15402297846.918095
0.0000003842	15407501969.883423
0.0000003841	15412708390.081913
0.0000003839	15417917108.906528
0.0000003837	15423128127.745644
0.0000003835	15428341447.996206
0.0000003834	15433557071.048105
0.0000003832	15438774998.297125
0.0000003830	15443995231.139397
0.0000003829	15449217770.974983
0.0000003827	15454442619.199324
0.0000003825	15459669777.213032
0.0000003824	15464899246.412321
0.0000003822	15470131028.204121
0.0000003820	15475365123.988207
0.0000003819	15480601535.170774
0.0000003817	15485840263.155260
0.0000003815	15491081309.348759
0.0000003813	15496324675.154934
0.0000003812	15501570361.987089
0.0000003810	15506818371.251642
0.0000003808	15512068704.359980
0.0000003807	15517321362.726492
0.0000003805	15522576347.760021
0.0000003803	15527833660.876341
0.0000003802	15533093303.492163
0.0000003800	15538355277.019770
0.0000003798	15543619582.879583
0.0000003797	15548886222.491112
0.0000003795	15554155197.270046
0.0000003793	15559426508.641111
0.0000003792	15564700158.024057
0.0000003790	15569976146.844055
0.0000003788	15575254476.524162
0.0000003787	15580535148.487986
0.0000003785	15585818164.164825
0.0000003783	15591103524.982290
0.0000003782	15596391232.367853
0.0000003780	15601681287.752136
0.0000003778	15606973692.565060
0.0000003776	15612268448.244549
0.0000003775	15617565556.216352
0.0000003773	15622865017.918890
0.0000003771	15628166834.786259
0.0000003770	15633471008.258961
0.0000003768	15638777539.772766
0.0000003766	15644086430.767979
0.0000003765	15649397682.682261
0.0000003763	15654711296.960680
0.0000003761	15660027275.043049
0.0000003760	15665345618.372944
0.0000003758	15670666328.398222
0.0000003756	15675989406.565315
0.0000003755	15681314854.319906
0.0000003753	15686642673.109978
0.0000003751	15691972864.385706
0.0000003750	15697305429.598738
0.0000003748	15702640370.202620
0.0000003746	15707977687.647591
0.0000003745	15713317383.388468
0.0000003743	15718659458.884867
0.0000003741	15724003915.590317
0.0000003740	15729350754.962376
0.0000003738	15734699978.458448
0.0000003736	15740051587.546074
0.0000003735	15745405583.679869
0.0000003733	15750761968.325342
0.0000003731	15756120742.945568
0.0000003730	15761481909.006371
0.0000003728	15766845467.972279
0.0000003726	15772211421.312471
0.0000003725	15777579770.494396
0.0000003723	15782950516.987900
0.0000003721	15788323662.267807
0.0000003720	15793699207.799025
0.0000003718	15799077155.062401
0.0000003716	15804457505.529583
0.0000003715	15809840260.673647
0.0000003713	15815225421.973568
0.0000003711	15820612990.909393
0.0000003710	15826002968.958239
0.0000003708	15831395357.603045
0.0000003706	15836790158.322853
0.0000003705	15842187372.600397
0.0000003703	15847587001.922365
0.0000003701	15852989047.776260
0.0000003700	15858393511.644220
0.0000003698	15863800395.013077
0.0000003697	15869209699.374361
0.0000003695	15874621426.220776
0.0000003693	15880035577.038788
0.0000003692	15885452153.324310
0.0000003690	15890871156.572054
0.0000003688	15896292588.274475
0.0000003687	15901716449.928785
0.0000003685	15907142743.031649
0.0000003683	15912571469.082998
0.0000003682	15918002629.580257
0.0000003680	15923436226.032066
0.0000003678	15928872259.933180
0.0000003677	15934310732.790287
0.0000003675	15939751646.107569
0.0000003673	15945195001.392593
0.0000003672	15950640800.149750
0.0000003670	15956089043.887444
0.0000003668	15961539734.120615
0.0000003667	15966992872.355228
0.0000003665	15972448460.105492
0.0000003663	15977906498.888069
0.0000003662	15983366990.211216
0.0000003660	15988829935.593737
0.0000003659	15994295336.553858
0.0000003657	15999763194.608721
0.0000003655	16005233511.279665
0.0000003654	16010706288.085913
0.0000003652	16016181526.551554
0.0000003650	16021659228.198885
0.0000003649	16027139394.552277
0.0000003647	16032622027.137737
0.0000003645	16038107127.482737
0.0000003644	16043594697.115396
0.0000003642	16049084737.566526
0.0000003641	16054577250.365187
0.0000003639	16060072237.044130
0.0000003637	16065569699.138096
0.0000003636	16071069638.179991
0.0000003634	16076572055.707445
0.0000003632	16082076953.256163
0.0000003631	16087584332.362797
0.0000003629	16093094194.573917
0.0000003627	16098606541.423254
0.0000003626	16104121374.457617
0.0000003624	16109638695.217127
0.0000003622	16115158505.246740
0.0000003621	16120680806.094742
0.0000003619	16126205599.306473
0.0000003618	16131732886.433872
0.0000003616	16137262669.026089
0.0000003614	16142794948.631346
0.0000003613	16148329726.802900
0.0000003611	16153867005.095581
0.0000003609	16159406785.062962
0.0000003608	16164949068.263144
0.0000003606	16170493856.252283
0.0000003605	16176041150.589764
0.0000003603	16181590952.836685
0.0000003601	16187143264.552177
0.0000003600	16192698087.301065
0.0000003598	16198255422.645893
0.0000003596	16203815272.151724
0.0000003595	16209377637.385323
0.0000003593	16214942519.914949
0.0000003592	16220509921.309757
0.0000003590	16226079843.139299
0.0000003588	16231652286.977680
0.0000003587	16237227254.397503
0.0000003585	16242804746.968760
0.0000003583	16248384766.271702
0.0000003582	16253967313.883091
0.0000003580	16259552391.376661
0.0000003579	16265140000.334358
0.0000003577	16270730142.342346
0.0000003575	16276322818.973541
0.0000003574	16281918031.815285
0.0000003572	16287515782.454021
0.0000003570	16293116072.472713
0.0000003569	16298718903.462191
0.0000003567	16304324277.007944
0.0000003566	16309932194.703915
0.0000003564	16315542658.137482
0.0000003562	16321155668.902321
0.0000003561	16326771228.590973
0.0000003559	16332389338.798166
0.0000003557	16338010001.123791
0.0000003556	16343633217.166105
0.0000003554	16349258988.526237
0.0000003553	16354887316.796963
0.0000003551	16360518203.586153
0.0000003549	16366151650.496515
0.0000003548	16371787659.129137
0.0000003546	16377426231.093191
0.0000003545	16383067367.993816
0.0000003543	16388711071.439894
0.0000003541	16394357343.043602
0.0000003540	16400006184.414057
0.0000003538	16405657597.162056
0.0000003537	16411311582.905334
0.0000003535	16416968143.254473
0.0000003533	16422627279.832237
0.0000003532	16428288994.251125
0.0000003530	16433953288.133549
0.0000003528	16439620163.097883
0.0000003527	16445289620.767733
0.0000003525	16450961662.765238
0.0000003524	16456636290.713831
0.0000003522	16462313506.245953
0.0000003520	16467993310.982134
0.0000003519	16473675706.550510
0.0000003517	16479360694.582724
0.0000003516	16485048276.712992
0.0000003514	16490738454.571188
0.0000003512	16496431229.789282
0.0000003511	16502126604.011419
0.0000003509	16507824578.865997
0.0000003508	16513525155.991329
0.0000003506	16519228337.029905
0.0000003504	16524934123.623537
0.0000003503	16530642517.413334
0.0000003501	16536353520.040037
0.0000003500	16542067133.154461
0.0000003498	16547783358.397591
0.0000003496	16553502197.420517
0.0000003495	16559223651.873674
0.0000003493	16564947723.403307
0.0000003492	16570674413.666584
0.0000003490	16576403724.311039
0.0000003488	16582135656.993832
0.0000003487	16587870213.372400
0.0000003485	16593607395.103321
