pdf	median
0.0000026895	8141594592.922987
0.0000026894	8142338241.335478
0.0000026893	8143081924.468328
0.0000026891	8143825642.321652
0.0000026890	8144569394.895491
0.0000026889	8145313182.190007
0.0000026888	8146057004.205122
0.0000026886	8146800860.941137
0.0000026885	8147544752.397947
0.0000026884	8148288678.575823
0.0000026883	8149032639.474751
0.0000026881	8149776635.094726
0.0000026880	8150520665.435896
0.0000026879	8151264730.498446
0.0000026877	8152008830.282324
0.0000026876	8152752964.787580
0.0000026875	8153497134.014509
0.0000026874	8154241337.962988
0.0000026872	8154985576.633187
0.0000026871	8155729850.025260
0.0000026870	8156474158.139136
0.0000026869	8157218500.974892
0.0000026867	8157962878.532719
0.0000026866	8158707290.812723
0.0000026865	8159451737.814850
0.0000026864	8160196219.539165
0.0000026862	8160940735.985978
0.0000026861	8161685287.155213
0.0000026860	8162429873.047023
0.0000026859	8163174493.661399
0.0000026857	8163919148.998516
0.0000026856	8164663839.058311
0.0000026855	8165408563.841041
0.0000026854	8166153323.346632
0.0000026852	8166898117.575284
0.0000026851	8167642946.527091
0.0000026850	8168387810.202055
0.0000026849	8169132708.600156
0.0000026847	8169877641.721622
0.0000026846	8170622609.566506
0.0000026845	8171367612.134932
0.0000026844	8172112649.426978
0.0000026842	8172857721.442657
0.0000026841	8173602828.182086
0.0000026840	8174347969.645411
0.0000026839	8175093145.832716
0.0000026837	8175838356.743930
0.0000026836	8176583602.379205
0.0000026835	8177328882.738647
0.0000026834	8178074197.822329
0.0000026832	8178819547.630296
0.0000026831	8179564932.162700
0.0000026830	8180310351.419552
0.0000026829	8181055805.401019
0.0000026827	8181801294.107158
0.0000026826	8182546817.538050
0.0000026825	8183292375.693746
0.0000026824	8184037968.574285
0.0000026822	8184783596.179931
0.0000026821	8185529258.510739
0.0000026820	8186274955.566650
0.0000026819	8187020687.347798
0.0000026817	8187766453.854250
0.0000026816	8188512255.086010
0.0000026815	8189258091.043179
0.0000026814	8190003961.726034
0.0000026812	8190749867.134535
0.0000026811	8191495807.268660
0.0000026810	8192241782.128631
0.0000026809	8192987791.714458
0.0000026807	8193733836.026351
0.0000026806	8194479915.064284
0.0000026805	8195226028.828275
0.0000026804	8195972177.318532
0.0000026802	8196718360.535002
0.0000026801	8197464578.477921
0.0000026800	8198210831.147300
0.0000026799	8198957118.543209
0.0000026797	8199703440.665781
0.0000026796	8200449797.515059
0.0000026795	8201196189.091019
0.0000026794	8201942615.393959
0.0000026792	8202689076.423736
0.0000026791	8203435572.180583
0.0000026790	8204182102.664654
0.0000026789	8204928667.875883
0.0000026787	8205675267.814431
0.0000026786	8206421902.480250
0.0000026785	8207168571.873483
0.0000026784	8207915275.994328
0.0000026783	8208662014.842865
0.0000026781	8209408788.419034
0.0000026780	8210155596.722991
0.0000026779	8210902439.754889
0.0000026778	8211649317.514627
0.0000026776	8212396230.002305
0.0000026775	8213143177.218123
0.0000026774	8213890159.162118
0.0000026773	8214637175.834410
0.0000026771	8215384227.234942
0.0000026770	8216131313.363992
0.0000026769	8216878434.221591
0.0000026768	8217625589.807705
0.0000026766	8218372780.122519
0.0000026765	8219120005.166158
0.0000026764	8219867264.938679
0.0000026763	8220614559.439991
0.0000026761	8221361888.670416
0.0000026760	8222109252.629897
0.0000026759	8222856651.318473
0.0000026758	8223604084.736326
0.0000026756	8224351552.883495
0.0000026755	8225099055.760124
0.0000026754	8225846593.366296
0.0000026753	8226594165.701985
0.0000026751	8227341772.767319
0.0000026750	8228089414.562340
0.0000026749	8228837091.087172
0.0000026748	8229584802.341934
0.0000026746	8230332548.326809
0.0000026745	8231080329.041639
0.0000026744	8231828144.486667
0.0000026743	8232575994.661844
0.0000026741	8233323879.567451
0.0000026740	8234071799.203358
0.0000026739	8234819753.569834
0.0000026738	8235567742.666808
0.0000026736	8236315766.494399
0.0000026735	8237063825.052715
0.0000026734	8237811918.341816
0.0000026733	8238560046.361794
0.0000026732	8239308209.112760
0.0000026730	8240056406.594838
0.0000026729	8240804638.807980
0.0000026728	8241552905.752349
0.0000026727	8242301207.428036
0.0000026725	8243049543.835040
0.0000026724	8243797914.973491
0.0000026723	8244546320.843538
0.0000026722	8245294761.445129
0.0000026720	8246043236.778565
0.0000026719	8246791746.843747
0.0000026718	8247540291.640743
0.0000026717	8248288871.169713
0.0000026715	8249037485.430741
0.0000026714	8249786134.423806
0.0000026713	8250534818.149105
0.0000026712	8251283536.606741
0.0000026710	8252032289.796727
0.0000026709	8252781077.719062
0.0000026708	8253529900.373916
0.0000026707	8254278757.761380
0.0000026705	8255027649.881613
0.0000026704	8255776576.734597
0.0000026703	8256525538.320467
0.0000026702	8257274534.639246
0.0000026701	8258023565.690948
0.0000026699	8258772631.475818
0.0000026698	8259521731.993853
0.0000026697	8260270867.245182
0.0000026696	8261020037.229789
0.0000026694	8261769241.947841
0.0000026693	8262518481.399403
0.0000026692	8263267755.584541
0.0000026691	8264017064.503296
0.0000026689	8264766408.155803
0.0000026688	8265515786.542256
0.0000026687	8266265199.662565
0.0000026686	8267014647.516829
0.0000026684	8267764130.105145
0.0000026683	8268513647.427760
0.0000026682	8269263199.484590
0.0000026681	8270012786.275671
0.0000026680	8270762407.801186
0.0000026678	8271512064.061138
0.0000026677	8272261755.055711
0.0000026676	8273011480.784899
0.0000026675	8273761241.248802
0.0000026673	8274511036.447605
0.0000026672	8275260866.381400
0.0000026671	8276010731.050077
0.0000026670	8276760630.453778
0.0000026668	8277510564.592695
0.0000026667	8278260533.466744
0.0000026666	8279010537.076131
0.0000026665	8279760575.420902
0.0000026663	8280510648.501099
0.0000026662	8281260756.316816
0.0000026661	8282010898.868153
0.0000026660	8282761076.155265
0.0000026659	8283511288.178102
0.0000026657	8284261534.936896
0.0000026656	8285011816.431703
0.0000026655	8285762132.662472
0.0000026654	8286512483.629393
0.0000026652	8287262869.332493
0.0000026651	8288013289.771884
0.0000026650	8288763744.947583
0.0000026649	8289514234.859736
0.0000026647	8290264759.508426
0.0000026646	8291015318.893730
0.0000026645	8291765913.015831
0.0000026644	8292516541.874590
0.0000026642	8293267205.470130
0.0000026641	8294017903.802682
0.0000026640	8294768636.872365
0.0000026639	8295519404.679080
0.0000026638	8296270207.222880
0.0000026636	8297021044.504047
0.0000026635	8297771916.522521
0.0000026634	8298522823.278456
0.0000026633	8299273764.771829
0.0000026631	8300024741.002700
0.0000026630	8300775751.971309
0.0000026629	8301526797.677732
0.0000026628	8302277878.121982
0.0000026626	8303028993.304205
0.0000026625	8303780143.224380
0.0000026624	8304531327.882585
0.0000026623	8305282547.278988
0.0000026622	8306033801.413619
0.0000026620	8306785090.286608
0.0000026619	8307536413.898046
0.0000026618	8308287772.247833
0.0000026617	8309039165.336251
0.0000026615	8309790593.163411
0.0000026614	8310542055.729250
0.0000026613	8311293553.033828
0.0000026612	8312045085.077385
0.0000026610	8312796651.859909
0.0000026609	8313548253.381452
0.0000026608	8314299889.642102
0.0000026607	8315051560.642048
0.0000026606	8315803266.381347
0.0000026604	8316555006.859993
0.0000026603	8317306782.078093
0.0000026602	8318058592.035705
0.0000026601	8318810436.732929
0.0000026599	8319562316.169871
0.0000026598	8320314230.346664
0.0000026597	8321066179.263398
0.0000026596	8321818162.920070
0.0000026594	8322570181.316724
0.0000026593	8323322234.453572
0.0000026592	8324074322.330537
0.0000026591	8324826444.947777
0.0000026590	8325578602.305357
0.0000026588	8326330794.403486
0.0000026587	8327083021.242078
0.0000026586	8327835282.821227
0.0000026585	8328587579.141148
0.0000026583	8329339910.201827
0.0000026582	8330092276.003341
0.0000026581	8330844676.545815
0.0000026580	8331597111.829390
0.0000026579	8332349581.853958
0.0000026577	8333102086.619686
0.0000026576	8333854626.126720
0.0000026575	8334607200.375154
0.0000026574	8335359809.364996
0.0000026572	8336112453.096261
0.0000026571	8336865131.569185
0.0000026570	8337617844.783726
0.0000026569	8338370592.740127
0.0000026567	8339123375.438287
0.0000026566	8339876192.878407
0.0000026565	8340629045.060564
0.0000026564	8341381931.984741
0.0000026563	8342134853.651118
0.0000026561	8342887810.059707
0.0000026560	8343640801.210632
0.0000026559	8344393827.103930
0.0000026558	8345146887.739550
0.0000026556	8345899983.117791
0.0000026555	8346653113.238823
0.0000026554	8347406278.102530
0.0000026553	8348159477.709152
0.0000026552	8348912712.058560
0.0000026550	8349665981.151005
0.0000026549	8350419284.986516
0.0000026548	8351172623.565100
0.0000026547	8351925996.886805
0.0000026545	8352679404.951840
0.0000026544	8353432847.760300
0.0000026543	8354186325.312260
0.0000026542	8354939837.607807
0.0000026541	8355693384.646962
0.0000026539	8356446966.429668
0.0000026538	8357200582.956298
0.0000026537	8357954234.226814
0.0000026536	8358707920.241367
0.0000026534	8359461640.999805
0.0000026533	8360215396.502435
0.0000026532	8360969186.749179
0.0000026531	8361723011.740214
0.0000026530	8362476871.475579
0.0000026528	8363230765.955345
0.0000026527	8363984695.179692
0.0000026526	8364738659.148706
0.0000026525	8365492657.862439
0.0000026523	8366246691.320875
0.0000026522	8367000759.524256
0.0000026521	8367754862.472518
0.0000026520	8368509000.165735
0.0000026519	8369263172.604085
0.0000026517	8370017379.787622
0.0000026516	8370771621.716367
0.0000026515	8371525898.390521
0.0000026514	8372280209.810173
0.0000026512	8373034555.975205
0.0000026511	8373788936.885843
0.0000026510	8374543352.542189
0.0000026509	8375297802.944164
0.0000026508	8376052288.091999
0.0000026506	8376806807.985696
0.0000026505	8377561362.625433
0.0000026504	8378315952.011259
0.0000026503	8379070576.143233
0.0000026501	8379825235.021438
0.0000026500	8380579928.645976
0.0000026499	8381334657.016928
0.0000026498	8382089420.134307
0.0000026497	8382844217.998273
0.0000026495	8383599050.608877
0.0000026494	8384353917.966108
0.0000026493	8385108820.070200
0.0000026492	8385863756.921188
0.0000026490	8386618728.519158
0.0000026489	8387373734.864253
0.0000026488	8388128775.956444
0.0000026487	8388883851.795732
0.0000026486	8389638962.382418
0.0000026484	8390394107.716350
0.0000026483	8391149287.797884
0.0000026482	8391904502.626965
0.0000026481	8392659752.203590
0.0000026479	8393415036.527920
0.0000026478	8394170355.599957
0.0000026477	8394925709.419950
0.0000026476	8395681097.987901
0.0000026475	8396436521.303864
0.0000026473	8397191979.367928
0.0000026472	8397947472.180152
0.0000026471	8398702999.740738
0.0000026470	8399458562.049579
0.0000026469	8400214159.106815
0.0000026467	8400969790.912589
0.0000026466	8401725457.466928
0.0000026465	8402481158.769999
0.0000026464	8403236894.821886
0.0000026462	8403992665.622602
0.0000026461	8404748471.172203
0.0000026460	8405504311.470840
0.0000026459	8406260186.518520
0.0000026458	8407016096.315406
0.0000026456	8407772040.861490
0.0000026455	8408528020.156787
0.0000026454	8409284034.201650
0.0000026453	8410040082.995919
0.0000026451	8410796166.539720
0.0000026450	8411552284.833303
0.0000026449	8412308437.876543
0.0000026448	8413064625.669601
0.0000026447	8413820848.212558
0.0000026445	8414577105.505527
0.0000026444	8415333397.548599
0.0000026443	8416089724.341714
0.0000026442	8416846085.885050
0.0000026441	8417602482.178773
0.0000026439	8418358913.222799
0.0000026438	8419115379.017354
0.0000026437	8419871879.562372
0.0000026436	8420628414.857977
0.0000026434	8421384984.904410
0.0000026433	8422141589.701550
0.0000026432	8422898229.249527
0.0000026431	8423654903.548435
0.0000026430	8424411612.598451
0.0000026428	8425168356.399525
0.0000026427	8425925134.951887
0.0000026426	8426681948.255595
0.0000026425	8427438796.310480
0.0000026424	8428195679.116921
0.0000026422	8428952596.674911
0.0000026421	8429709548.984455
0.0000026420	8430466536.045727
0.0000026419	8431223557.858719
0.0000026417	8431980614.423587
0.0000026416	8432737705.740280
0.0000026415	8433494831.809089
0.0000026414	8434251992.629926
0.0000026413	8435009188.202859
0.0000026411	8435766418.528073
0.0000026410	8436523683.605635
0.0000026409	8437280983.435723
0.0000026408	8438038318.018171
0.0000026407	8438795687.353302
0.0000026405	8439553091.441027
0.0000026404	8440310530.281461
0.0000026403	8441068003.874659
0.0000026402	8441825512.220881
0.0000026401	8442583055.320084
0.0000026399	8443340633.172333
0.0000026398	8444098245.777597
0.0000026397	8444855893.136117
0.0000026396	8445613575.247958
0.0000026394	8446371292.113311
0.0000026393	8447129043.732112
0.0000026392	8447886830.104548
0.0000026391	8448644651.230540
0.0000026390	8449402507.110293
0.0000026388	8450160397.743808
0.0000026387	8450918323.131275
0.0000026386	8451676283.272642
0.0000026385	8452434278.168109
0.0000026384	8453192307.817728
0.0000026382	8453950372.221457
0.0000026381	8454708471.379498
0.0000026380	8455466605.291958
0.0000026379	8456224773.958812
0.0000026378	8456982977.380257
0.0000026376	8457741215.556257
0.0000026375	8458499488.486862
0.0000026374	8459257796.172253
0.0000026373	8460016138.612518
0.0000026371	8460774515.807690
0.0000026370	8461532927.757811
0.0000026369	8462291374.463062
0.0000026368	8463049855.923536
0.0000026367	8463808372.139220
0.0000026365	8464566923.110349
0.0000026364	8465325508.836902
0.0000026363	8466084129.318885
0.0000026362	8466842784.556371
0.0000026361	8467601474.549545
0.0000026359	8468360199.298469
0.0000026358	8469118958.803257
0.0000026357	8469877753.063900
0.0000026356	8470636582.080593
0.0000026355	8471395445.853369
0.0000026353	8472154344.382260
0.0000026352	8472913277.667550
0.0000026351	8473672245.709077
0.0000026350	8474431248.506970
0.0000026349	8475190286.061327
0.0000026347	8475949358.372211
0.0000026346	8476708465.439792
0.0000026345	8477467607.264035
0.0000026344	8478226783.845014
0.0000026343	8478985995.183011
0.0000026341	8479745241.277949
0.0000026340	8480504522.129851
0.0000026339	8481263837.738972
0.0000026338	8482023188.105240
0.0000026336	8482782573.228723
0.0000026335	8483541993.109597
0.0000026334	8484301447.747891
0.0000026333	8485060937.143685
0.0000026332	8485820461.297094
0.0000026330	8486580020.208300
0.0000026329	8487339613.877172
0.0000026328	8488099242.303890
0.0000026327	8488858905.488621
0.0000026326	8489618603.431227
0.0000026324	8490378336.131940
0.0000026323	8491138103.590873
0.0000026322	8491897905.808066
0.0000026321	8492657742.783684
0.0000026320	8493417614.517813
0.0000026318	8494177521.010345
0.0000026317	8494937462.261483
0.0000026316	8495697438.271274
0.0000026315	8496457449.039814
0.0000026314	8497217494.567173
0.0000026312	8497977574.853354
0.0000026311	8498737689.898514
0.0000026310	8499497839.702892
0.0000026309	8500258024.266348
0.0000026308	8501018243.589019
0.0000026306	8501778497.671082
0.0000026305	8502538786.512473
0.0000026304	8503299110.113386
0.0000026303	8504059468.473786
0.0000026302	8504819861.593804
0.0000026300	8505580289.473558
0.0000026299	8506340752.113050
0.0000026298	8507101249.512424
0.0000026297	8507861781.671744
0.0000026296	8508622348.591108
0.0000026294	8509382950.270645
0.0000026293	8510143586.710334
0.0000026292	8510904257.910419
0.0000026291	8511664963.870829
0.0000026290	8512425704.591687
0.0000026288	8513186480.073051
0.0000026287	8513947290.315135
0.0000026286	8514708135.317894
0.0000026285	8515469015.081312
0.0000026284	8516229929.605663
0.0000026282	8516990878.890986
0.0000026281	8517751862.937268
0.0000026280	8518512881.744619
0.0000026279	8519273935.313174
0.0000026278	8520035023.642869
0.0000026276	8520796146.734003
0.0000026275	8521557304.586550
0.0000026274	8522318497.200518
0.0000026273	8523079724.576123
0.0000026272	8523840986.713349
0.0000026270	8524602283.612400
0.0000026269	8525363615.273207
0.0000026268	8526124981.695903
0.0000026267	8526886382.880624
0.0000026266	8527647818.827407
0.0000026264	8528409289.536313
0.0000026263	8529170795.007432
0.0000026262	8529932335.240803
0.0000026261	8530693910.236688
0.0000026260	8531455519.995008
0.0000026258	8532217164.515873
0.0000026257	8532978843.799314
0.0000026256	8533740557.845555
0.0000026255	8534502306.654577
0.0000026254	8535264090.226561
0.0000026252	8536025908.561470
0.0000026251	8536787761.659291
0.0000026250	8537549649.520337
0.0000026249	8538311572.144690
0.0000026248	8539073529.532220
0.0000026246	8539835521.683107
0.0000026245	8540597548.597523
0.0000026244	8541359610.275421
0.0000026243	8542121706.716834
0.0000026242	8542883837.921912
0.0000026240	8543646003.890882
0.0000026239	8544408204.623672
0.0000026238	8545170440.120343
0.0000026237	8545932710.380988
0.0000026236	8546695015.405830
0.0000026234	8547457355.194879
0.0000026233	8548219729.748098
0.0000026232	8548982139.065677
0.0000026231	8549744583.147634
0.0000026230	8550507061.994177
0.0000026228	8551269575.605284
0.0000026227	8552032123.980988
0.0000026226	8552794707.121410
0.0000026225	8553557325.026651
0.0000026224	8554319977.696783
0.0000026222	8555082665.131929
0.0000026221	8555845387.332195
0.0000026220	8556608144.297550
0.0000026219	8557370936.028089
0.0000026218	8558133762.523946
0.0000026216	8558896623.785170
0.0000026215	8559659519.811881
0.0000026214	8560422450.604094
0.0000026213	8561185416.161970
0.0000026212	8561948416.485511
0.0000026211	8562711451.574850
0.0000026209	8563474521.430028
0.0000026208	8564237626.051078
0.0000026207	8565000765.438266
0.0000026206	8565763939.591577
0.0000026205	8566527148.510992
0.0000026203	8567290392.196617
0.0000026202	8568053670.648710
0.0000026201	8568816983.867234
0.0000026200	8569580331.852281
0.0000026199	8570343714.603881
0.0000026197	8571107132.122299
0.0000026196	8571870584.407434
0.0000026195	8572634071.459472
0.0000026194	8573397593.278297
0.0000026193	8574161149.864181
0.0000026191	8574924741.217156
0.0000026190	8575688367.337270
0.0000026189	8576452028.224526
0.0000026188	8577215723.879108
0.0000026187	8577979454.301084
0.0000026185	8578743219.490552
0.0000026184	8579507019.447681
0.0000026183	8580270854.172503
0.0000026182	8581034723.665010
0.0000026181	8581798627.925415
0.0000026180	8582562566.953685
0.0000026178	8583326540.749987
0.0000026177	8584090549.314207
0.0000026176	8584854592.646588
0.0000026175	8585618670.747171
0.0000026174	8586382783.616122
0.0000026172	8587146931.253468
0.0000026171	8587911113.659165
0.0000026170	8588675330.833368
0.0000026169	8589439582.776180
0.0000026168	8590203869.487736
0.0000026166	8590968190.968081
0.0000026165	8591732547.217207
0.0000026164	8592496938.235325
0.0000026163	8593261364.022476
0.0000026162	8594025824.578661
0.0000026160	8594790319.904085
0.0000026159	8595554849.998875
0.0000026158	8596319414.862930
0.0000026157	8597084014.496496
0.0000026156	8597848648.899458
0.0000026155	8598613318.072084
0.0000026153	8599378022.014307
0.0000026152	8600142760.726259
0.0000026151	8600907534.208094
0.0000026150	8601672342.459814
0.0000026149	8602437185.481562
0.0000026147	8603202063.273294
0.0000026146	8603966975.835230
0.0000026145	8604731923.167427
0.0000026144	8605496905.269962
0.0000026143	8606261922.142879
0.0000026141	8607026973.786190
0.0000026140	8607792060.200130
0.0000026139	8608557181.384686
0.0000026138	8609322337.339981
0.0000026137	8610087528.066092
0.0000026135	8610852753.563141
0.0000026134	8611618013.831020
0.0000026133	8612383308.869987
0.0000026132	8613148638.680050
0.0000026131	8613914003.261230
0.0000026130	8614679402.613697
0.0000026128	8615444836.737509
0.0000026127	8616210305.632870
0.0000026126	8616975809.299873
0.0000026125	8617741347.738384
0.0000026124	8618506920.948502
0.0000026122	8619272528.930428
0.0000026121	8620038171.684271
0.0000026120	8620803849.209995
0.0000026119	8621569561.507771
0.0000026118	8622335308.577503
0.0000026117	8623101090.419437
0.0000026115	8623866907.033613
0.0000026114	8624632758.420156
0.0000026113	8625398644.579096
0.0000026112	8626164565.510534
0.0000026111	8626930521.214558
0.0000026109	8627696511.691254
0.0000026108	8628462536.940657
0.0000026107	8629228596.962835
0.0000026106	8629994691.758087
0.0000026105	8630760821.326206
0.0000026103	8631526985.667360
0.0000026102	8632293184.781672
0.0000026101	8633059418.669222
0.0000026100	8633825687.330114
0.0000026099	8634591990.764389
0.0000026098	8635358328.971901
0.0000026096	8636124701.953085
0.0000026095	8636891109.707909
0.0000026094	8637657552.236399
0.0000026093	8638424029.538691
0.0000026092	8639190541.614923
0.0000026090	8639957088.464993
0.0000026089	8640723670.089098
0.0000026088	8641490286.487394
0.0000026087	8642256937.659760
0.0000026086	8643023623.606466
0.0000026085	8643790344.327484
0.0000026083	8644557099.822941
0.0000026082	8645323890.092836
0.0000026081	8646090715.137419
0.0000026080	8646857574.956707
0.0000026079	8647624469.550718
0.0000026077	8648391398.919552
0.0000026076	8649158363.063292
0.0000026075	8649925361.981981
0.0000026074	8650692395.675789
0.0000026073	8651459464.144793
0.0000026072	8652226567.388985
0.0000026070	8652993705.408516
0.0000026069	8653760878.203392
0.0000026068	8654528085.773746
0.0000026067	8655295328.119720
0.0000026066	8656062605.241302
0.0000026064	8656829917.138575
0.0000026063	8657597263.811697
0.0000026062	8658364645.260798
0.0000026061	8659132061.485758
0.0000026060	8659899512.486689
0.0000026059	8660666998.263769
0.0000026057	8661434518.817013
0.0000026056	8662202074.146582
0.0000026055	8662969664.252523
0.0000026054	8663737289.134968
0.0000026053	8664504948.793922
0.0000026051	8665272643.229437
0.0000026050	8666040372.441643
0.0000026049	8666808136.430590
0.0000026048	8667575935.196342
0.0000026047	8668343768.739120
0.0000026046	8669111637.058815
0.0000026044	8669879540.155722
0.0000026043	8670647478.029751
0.0000026042	8671415450.680967
0.0000026041	8672183458.109491
0.0000026040	8672951500.315489
0.0000026038	8673719577.298956
0.0000026037	8674487689.059996
0.0000026036	8675255835.598637
0.0000026035	8676024016.915070
0.0000026034	8676792233.009270
0.0000026033	8677560483.881416
0.0000026031	8678328769.531542
0.0000026030	8679097089.959671
0.0000026029	8679865445.165955
0.0000026028	8680633835.150436
0.0000026027	8681402259.913237
0.0000026026	8682170719.454378
0.0000026024	8682939213.773888
0.0000026023	8683707742.872082
0.0000026022	8684476306.748934
0.0000026021	8685244905.404356
0.0000026020	8686013538.838507
0.0000026018	8686782207.051594
0.0000026017	8687550910.043676
0.0000026016	8688319647.814629
0.0000026015	8689088420.364691
0.0000026014	8689857227.693989
0.0000026013	8690626069.802505
0.0000026011	8691394946.690414
0.0000026010	8692163858.357862
0.0000026009	8692932804.804659
0.0000026008	8693701786.031063
0.0000026007	8694470802.037146
0.0000026005	8695239852.822960
0.0000026004	8696008938.388739
0.0000026003	8696778058.734379
0.0000026002	8697547213.859884
0.0000026001	8698316403.765463
0.0000026000	8699085628.451328
0.0000025998	8699854887.917421
0.0000025997	8700624182.163774
0.0000025996	8701393511.190390
0.0000025995	8702162874.997467
0.0000025994	8702932273.585215
0.0000025993	8703701706.953592
0.0000025991	8704471175.102612
0.0000025990	8705240678.032429
0.0000025989	8706010215.743073
0.0000025988	8706779788.234671
0.0000025987	8707549395.507408
0.0000025986	8708319037.561108
0.0000025984	8709088714.396082
0.0000025983	8709858426.012365
0.0000025982	8710628172.409992
0.0000025981	8711397953.589016
0.0000025980	8712167769.549576
0.0000025978	8712937620.291664
0.0000025977	8713707505.815477
0.0000025976	8714477426.121088
0.0000025975	8715247381.208437
0.0000025974	8716017371.077801
0.0000025973	8716787395.729139
0.0000025971	8717557455.162592
0.0000025970	8718327549.378113
0.0000025969	8719097678.375893
0.0000025968	8719867842.156050
0.0000025967	8720638040.718596
0.0000025966	8721408274.063557
0.0000025964	8722178542.191046
0.0000025963	8722948845.101152
0.0000025962	8723719182.793934
0.0000025961	8724489555.269619
0.0000025960	8725259962.528252
0.0000025959	8726030404.569740
0.0000025957	8726800881.394415
0.0000025956	8727571393.002235
0.0000025955	8728341939.393126
0.0000025954	8729112520.567266
0.0000025953	8729883136.524826
0.0000025952	8730653787.265831
0.0000025950	8731424472.790407
0.0000025949	8732195193.098589
0.0000025948	8732965948.190392
0.0000025947	8733736738.065943
0.0000025946	8734507562.725286
0.0000025944	8735278422.168646
0.0000025943	8736049316.395926
0.0000025942	8736820245.407276
0.0000025941	8737591209.202789
0.0000025940	8738362207.782602
0.0000025939	8739133241.146734
0.0000025937	8739904309.295313
0.0000025936	8740675412.228382
0.0000025935	8741446549.946043
0.0000025934	8742217722.448284
0.0000025933	8742988929.735199
0.0000025932	8743760171.807039
0.0000025930	8744531448.663729
0.0000025929	8745302760.305405
0.0000025928	8746074106.732143
0.0000025927	8746845487.943966
0.0000025926	8747616903.941050
0.0000025925	8748388354.723391
0.0000025923	8749159840.291203
0.0000025922	8749931360.644356
0.0000025921	8750702915.783060
0.0000025920	8751474505.707376
0.0000025919	8752246130.417398
0.0000025918	8753017789.913179
0.0000025916	8753789484.194794
0.0000025915	8754561213.262386
0.0000025914	8755332977.115852
0.0000025913	8756104775.755518
0.0000025912	8756876609.181383
0.0000025911	8757648477.393450
0.0000025909	8758420380.391949
0.0000025908	8759192318.176907
0.0000025907	8759964290.748291
0.0000025906	8760736298.106314
0.0000025905	8761508340.250895
0.0000025904	8762280417.182156
0.0000025902	8763052528.900225
0.0000025901	8763824675.405165
0.0000025900	8764596856.697264
0.0000025899	8765369072.776331
0.0000025898	8766141323.642471
0.0000025897	8766913609.295856
0.0000025895	8767685929.736584
0.0000025894	8768458284.964785
0.0000025893	8769230674.980335
0.0000025892	8770003099.783405
0.0000025891	8770775559.374218
0.0000025890	8771548053.752684
0.0000025888	8772320582.918886
0.0000025887	8773093146.872971
0.0000025886	8773865745.615011
0.0000025885	8774638379.144997
0.0000025884	8775411047.463137
0.0000025883	8776183750.569462
0.0000025881	8776956488.464067
0.0000025880	8777729261.146961
0.0000025879	8778502068.618242
0.0000025878	8779274910.878000
0.0000025877	8780047787.926395
0.0000025876	8780820699.763420
0.0000025874	8781593646.389229
0.0000025873	8782366627.803770
0.0000025872	8783139644.007235
0.0000025871	8783912694.999735
0.0000025870	8784685780.781286
0.0000025869	8785458901.351990
0.0000025867	8786232056.711895
0.0000025866	8787005246.861082
0.0000025865	8787778471.799673
0.0000025864	8788551731.527786
0.0000025863	8789325026.045414
0.0000025862	8790098355.352636
0.0000025860	8790871719.449579
0.0000025859	8791645118.336428
0.0000025858	8792418552.013020
0.0000025857	8793192020.479515
0.0000025856	8793965523.736095
0.0000025855	8794739061.782761
0.0000025853	8795512634.619600
0.0000025852	8796286242.246698
0.0000025851	8797059884.664078
0.0000025850	8797833561.871984
0.0000025849	8798607273.870380
0.0000025848	8799381020.659435
0.0000025847	8800154802.239162
0.0000025845	8800928618.609631
0.0000025844	8801702469.770901
0.0000025843	8802476355.722990
0.0000025842	8803250276.465994
0.0000025841	8804024232.000147
0.0000025840	8804798222.325550
0.0000025838	8805572247.442211
0.0000025837	8806346307.350058
0.0000025836	8807120402.049278
0.0000025835	8807894531.540134
0.0000025834	8808668695.822430
0.0000025833	8809442894.896385
0.0000025831	8810217128.762060
0.0000025830	8810991397.419519
0.0000025829	8811765700.868803
0.0000025828	8812540039.110090
0.0000025827	8813314412.143341
0.0000025826	8814088819.968760
0.0000025824	8814863262.586374
0.0000025823	8815637739.996223
0.0000025822	8816412252.198372
0.0000025821	8817186799.192982
0.0000025820	8817961380.980158
0.0000025819	8818735997.559944
0.0000025817	8819510648.932274
0.0000025816	8820285335.097363
0.0000025815	8821060056.055372
0.0000025814	8821834811.806276
0.0000025813	8822609602.350117
0.0000025812	8823384427.687033
0.0000025811	8824159287.817223
0.0000025809	8824934182.740557
0.0000025808	8825709112.457130
0.0000025807	8826484076.967113
0.0000025806	8827259076.270624
0.0000025805	8828034110.367680
0.0000025804	8828809179.258232
0.0000025802	8829584282.942648
0.0000025801	8830359421.420895
0.0000025800	8831134594.692995
0.0000025799	8831909802.758991
0.0000025798	8832685045.618982
0.0000025797	8833460323.273178
0.0000025795	8834235635.721563
0.0000025794	8835010982.964243
0.0000025793	8835786365.001226
0.0000025792	8836561781.832655
0.0000025791	8837337233.458582
0.0000025790	8838112719.879128
0.0000025789	8838888241.094376
0.0000025787	8839663797.104347
0.0000025786	8840439387.909079
0.0000025785	8841215013.508759
0.0000025784	8841990673.903492
0.0000025783	8842766369.093218
0.0000025782	8843542099.078112
0.0000025780	8844317863.858168
0.0000025779	8845093663.433605
0.0000025778	8845869497.804531
0.0000025777	8846645366.970865
0.0000025776	8847421270.932720
0.0000025775	8848197209.690245
0.0000025773	8848973183.243553
